songfilename,SongName,Speed,Condition,fileblock,testdurationsec,songCondFile,CategoryType,NumOne,NumTwo,Correct,Incorrect1,Incorrect2,Incorrect3,musicTypeLoop.thisRepN,musicTypeLoop.thisTrialN,musicTypeLoop.thisN,musicTypeLoop.thisIndex,trialsMath.thisRepN,trialsMath.thisTrialN,trialsMath.thisN,trialsMath.thisIndex,partInfoImage.started,partinfomouse.started,partinfomouse.x,partinfomouse.y,partinfomouse.leftButton,partinfomouse.midButton,partinfomouse.rightButton,partInfoImage_2.started,partinfomouse_2.started,consentBox.started,partinfomouse_2.x,partinfomouse_2.y,partinfomouse_2.leftButton,partinfomouse_2.midButton,partinfomouse_2.rightButton,partinfomouse_2.clicked_name,partInfoImage_3.started,partinfomouse_3.started,partinfomouse_3.x,partinfomouse_3.y,partinfomouse_3.leftButton,partinfomouse_3.midButton,partinfomouse_3.rightButton,partInfoImage_4.started,partinfomouse_4.started,partinfomouse_4.x,partinfomouse_4.y,partinfomouse_4.leftButton,partinfomouse_4.midButton,partinfomouse_4.rightButton,question.started,ansOne.started,ansTwo.started,ansThree.started,ansFour.started,mouseclickResponse.started,debuginfo.started,correctClick,mouseclickResponse.x,mouseclickResponse.y,mouseclickResponse.leftButton,mouseclickResponse.midButton,mouseclickResponse.rightButton,mouseclickResponse.clicked_name,text.started,text.stopped,partInfoImage_5.started,partinfomouse_5.started,partinfomouse_5.x,partinfomouse_5.y,partinfomouse_5.leftButton,partinfomouse_5.midButton,partinfomouse_5.rightButton,partInfoImage_6.started,partinfomouse_6.started,partinfomouse_6.x,partinfomouse_6.y,partinfomouse_6.leftButton,partinfomouse_6.midButton,partinfomouse_6.rightButton,session,date,expName,psychopyVersion,frameRate
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,8,2,16,21,20,22,0,8,8,6,0,18,18,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.9805645,861.9805645,861.9805645,861.9805645,861.9805645,0.0041679,861.9805645,TRUE,0.107407407,-0.397222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,57,52,109,116,115,110,0,8,8,6,0,19,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.7638742,863.7638742,863.7638742,863.7638742,863.7638742,0.0040329,863.7638742,TRUE,-0.087962963,-0.402777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,16,160,164,170,166,0,8,8,6,0,20,20,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.46391,865.46391,865.46391,865.46391,865.46391,0.0041867,865.46391,TRUE,-0.125,-0.392592593,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,53,52,1,3,4,8,0,8,8,6,0,21,21,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.5805917,866.5805917,866.5805917,866.5805917,866.5805917,0.0042136,866.5805917,TRUE,-0.302777778,-0.394444444,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,5,9,45,49,51,47,0,8,8,6,0,22,22,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.9806031,867.9806031,867.9806031,867.9806031,867.9806031,0.0042203,867.9806031,TRUE,-0.1,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,9,90,93,91,93,0,8,8,6,0,23,23,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.6639383,869.6639383,869.6639383,869.6639383,869.6639383,0.0041218,869.6639383,TRUE,0.09537037,-0.399074074,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,8,80,90,85,86,0,8,8,6,0,24,24,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.9639221,870.9639221,870.9639221,870.9639221,870.9639221,0.004255,870.9639221,TRUE,-0.101851852,-0.398148148,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,40,35,5,10,9,13,0,8,8,6,0,25,25,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.3639622,872.3639622,872.3639622,872.3639622,872.3639622,0.0039598,872.3639622,TRUE,-0.291666667,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,2,9,18,19,22,26,0,8,8,6,0,26,26,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.0639669,874.0639669,874.0639669,874.0639669,874.0639669,0.0042201,874.0639669,TRUE,-0.097222222,-0.415740741,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,2,8,16,17,24,20,0,8,8,6,0,27,27,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.3139808,875.3139808,875.3139808,875.3139808,875.3139808,0.0039851,875.3139808,TRUE,-0.108333333,-0.396296296,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,16,5,80,82,84,82,0,8,8,6,0,28,28,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.6139899,876.6139899,876.6139899,876.6139899,876.6139899,0.0041733,876.6139899,TRUE,0.107407407,-0.411111111,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,5,5,25,31,30,28,0,8,8,6,0,29,29,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.8139864,878.8139864,878.8139864,878.8139864,878.8139864,0.0041629,878.8139864,TRUE,-0.113888889,-0.388888889,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,20,18,2,9,7,8,0,8,8,6,0,30,30,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.3140188,880.3140188,880.3140188,880.3140188,880.3140188,0.0041814,880.3140188,TRUE,0.094444444,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,9,10,90,96,98,92,0,8,8,6,0,31,31,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.7140102,881.7140102,881.7140102,881.7140102,881.7140102,0.003946,881.7140102,TRUE,-0.297222222,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,9,10,90,91,93,96,0,8,8,6,0,32,32,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.9307103,882.9307103,882.9307103,882.9307103,882.9307103,0.002986,882.9307103,TRUE,-0.308333333,-0.403703704,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,9,10,90,100,97,92,0,8,8,6,0,33,33,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.1473494,884.1473494,884.1473494,884.1473494,884.1473494,0.0031802,884.1473494,TRUE,-0.298148148,-0.396296296,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,5,50,55,51,52,0,8,8,6,0,34,34,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.130689,885.130689,885.130689,885.130689,885.130689,0.0041359,885.130689,TRUE,-0.284259259,-0.398148148,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,40,35,75,85,83,80,0,8,8,6,0,35,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.7474179,886.7474179,886.7474179,886.7474179,886.7474179,0.0043369,886.7474179,TRUE,-0.086111111,-0.400925926,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,8,80,90,92,83,0,8,8,6,0,36,36,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.4807184,888.4807184,888.4807184,888.4807184,888.4807184,0.0039833,888.4807184,TRUE,-0.09537037,-0.397222222,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,35,29,6,8,10,14,0,8,8,6,0,37,37,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.8473875,889.8473875,889.8473875,889.8473875,889.8473875,0.0043007,889.8473875,TRUE,-0.105555556,-0.39537037,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,48,45,93,103,98,94,0,8,8,6,0,38,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.2640951,892.2640951,892.2640951,892.2640951,892.2640951,0.0040354,892.2640951,TRUE,0.1,-0.398148148,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,2,5,10,12,20,13,0,8,8,6,0,39,39,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.5474585,895.5474585,895.5474585,895.5474585,895.5474585,0.0041965,895.5474585,TRUE,-0.296296296,-0.39537037,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,5,10,50,52,60,51,0,8,8,6,0,40,40,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.0474508,898.0474508,898.0474508,898.0474508,898.0474508,0.0041869,898.0474508,TRUE,-0.116666667,-0.405555556,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,add,36,35,71,73,75,76,0,8,8,6,0,41,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.1974757,899.1974757,899.1974757,899.1974757,899.1974757,0.0041643,899.1974757,TRUE,0.081481481,-0.391666667,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,10,8,80,90,81,90,0,8,8,6,0,42,42,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.6808309,901.6808309,901.6808309,901.6808309,901.6808309,0.0041064,901.6808309,TRUE,-0.115740741,-0.407407407,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,multiply,5,2,10,11,18,15,0,8,8,6,0,43,43,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.6474797,902.6474797,902.6474797,902.6474797,902.6474797,0.004283,902.6474797,TRUE,-0.1,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\instrumentals\Someone Like You (90) (Instrumental) by Poison Beaches.wav,someone like you,active,instrumental,1,90,A,subtract,52,24,28,32,29,32,0,8,8,6,0,44,44,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.4141624,904.4141624,904.4141624,904.4141624,904.4141624,0.0039997,904.4141624,TRUE,-0.097222222,-0.401851852,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,22,22,44,52,49,52,0,9,9,2,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,913.5308977,0.0037954,-0.012962963,-0.278703704,1,0,0,915.8809365,915.8809365,915.8809365,915.8809365,915.8809365,0.0125578,915.8809365,TRUE,-0.092592593,-0.405555556,1,0,0,ansTwo,908.530853,913.5308977,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,50,28,22,29,31,30,0,9,9,2,0,1,1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.9809344,916.9809344,916.9809344,916.9809344,916.9809344,0.0040021,916.9809344,TRUE,-0.307407407,-0.389814815,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,12,120,125,126,128,0,9,9,2,0,2,2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.8809442,920.8809442,920.8809442,920.8809442,920.8809442,0.0042463,920.8809442,TRUE,-0.090740741,-0.402777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,18,10,180,182,188,183,0,9,9,2,0,3,3,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.7976123,922.7976123,922.7976123,922.7976123,922.7976123,0.0040684,922.7976123,TRUE,-0.280555556,-0.406481481,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,2,5,10,11,18,12,0,9,9,2,0,4,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.0309505,924.0309505,924.0309505,924.0309505,924.0309505,0.0041347,924.0309505,TRUE,-0.290740741,-0.399074074,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,28,14,14,20,22,26,0,9,9,2,0,5,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.7309935,926.7309935,926.7309935,926.7309935,926.7309935,0.0039704,926.7309935,TRUE,-0.102777778,-0.398148148,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,2,10,20,22,23,30,0,9,9,2,0,6,6,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.0143378,929.0143378,929.0143378,929.0143378,929.0143378,0.0041602,929.0143378,TRUE,0.099074074,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,2,20,25,30,25,0,9,9,2,0,7,7,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.5477762,930.5477762,930.5477762,930.5477762,930.5477762,0.0041252,930.5477762,TRUE,0.10462963,-0.397222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,26,25,1,7,9,7,0,9,9,2,0,8,8,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.9477027,931.9477027,931.9477027,931.9477027,931.9477027,0.0042478,931.9477027,TRUE,-0.09537037,-0.393518519,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,21,5,105,107,109,113,0,9,9,2,0,9,9,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.4810326,933.4810326,933.4810326,933.4810326,933.4810326,0.004099,933.4810326,TRUE,0.108333333,-0.387037037,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,50,50,100,101,110,106,0,9,9,2,0,10,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.7643945,935.7643945,935.7643945,935.7643945,935.7643945,0.0044893,935.7643945,TRUE,-0.301851852,-0.390740741,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,48,14,62,63,72,66,0,9,9,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.081067,938.081067,938.081067,938.081067,938.081067,0.0041419,938.081067,TRUE,0.106481481,-0.392592593,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,21,105,115,107,109,0,9,9,2,0,12,12,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.3309984,941.3309984,941.3309984,941.3309984,941.3309984,0.0043,941.3309984,TRUE,-0.306481481,-0.400925926,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,2,12,24,28,31,32,0,9,9,2,0,13,13,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.414472,944.414472,944.414472,944.414472,944.414472,0.0039941,944.414472,TRUE,0.086111111,-0.403703704,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,22,22,0,5,4,5,0,9,9,2,0,14,14,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.8977812,947.8977812,947.8977812,947.8977812,947.8977812,0.0041537,947.8977812,TRUE,0.096296296,-0.397222222,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,12,60,68,67,70,0,9,9,2,0,15,15,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.8977978,949.8977978,949.8977978,949.8977978,949.8977978,0.0041521,949.8977978,TRUE,-0.303703704,-0.40462963,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,5,12,60,61,66,64,0,9,9,2,0,16,16,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.4145255,953.4145255,953.4145255,953.4145255,953.4145255,0.0030158,953.4145255,TRUE,-0.3,-0.397222222,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,10,12,120,128,130,122,0,9,9,2,0,17,17,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.6145019,954.6145019,954.6145019,954.6145019,954.6145019,0.0041385,954.6145019,TRUE,-0.303703704,-0.402777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,21,10,210,214,217,216,0,9,9,2,0,18,18,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.1978832,956.1978832,956.1978832,956.1978832,956.1978832,0.0040629,956.1978832,TRUE,-0.312037037,-0.402777778,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,50,48,2,4,6,7,0,9,9,2,0,19,19,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.4478538,957.4478538,957.4478538,957.4478538,957.4478538,0.0041385,957.4478538,TRUE,-0.102777778,-0.398148148,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,28,28,0,3,5,3,0,9,9,2,0,20,20,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.0145695,959.0145695,959.0145695,959.0145695,959.0145695,0.0039387,959.0145695,TRUE,0.09537037,-0.4,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,50,25,25,31,32,29,0,9,9,2,0,21,21,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.1478908,960.1478908,960.1478908,960.1478908,960.1478908,0.0042125,960.1478908,TRUE,0.099074074,-0.402777778,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,2,18,36,37,41,45,0,9,9,2,0,22,22,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.6978896,961.6978896,961.6978896,961.6978896,961.6978896,0.0039793,961.6978896,TRUE,0.096296296,-0.396296296,1,0,0,ansThree,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,add,43,22,65,66,71,67,0,9,9,2,0,23,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.047966,964.047966,964.047966,964.047966,964.047966,0.0041944,964.047966,TRUE,-0.106481481,-0.402777778,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,21,10,210,213,214,216,0,9,9,2,0,24,24,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.0312576,966.0312576,966.0312576,966.0312576,966.0312576,0.0042176,966.0312576,TRUE,-0.1,-0.403703704,1,0,0,ansTwo,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,12,5,60,70,64,63,0,9,9,2,0,25,25,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.6146222,967.6146222,967.6146222,967.6146222,967.6146222,0.0043107,967.6146222,TRUE,-0.300925926,-0.407407407,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,subtract,49,48,1,7,6,3,0,9,9,2,0,26,26,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.7979504,969.7979504,969.7979504,969.7979504,969.7979504,0.0040747,969.7979504,TRUE,-0.296296296,-0.4,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
music\active\vocals\Like This (90) by MUNNYCAT.wav,like this,active,vocals,1,90,A,multiply,21,10,210,220,218,216,0,9,9,2,0,27,27,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.0312847,971.0312847,971.0312847,971.0312847,971.0312847,0.0044645,971.0312847,TRUE,-0.303703704,-0.406481481,1,0,0,ansOne,,,,,,,,,,,,,,,,,1,2022-11-01_20h54.34.424,musicalMathTest,2022.2.0,59.95502174
